"date_time","throughput","host_id"
"2024-04-30 18:47:52","4518.109375","2"
"2024-04-30 18:47:52","12205.1875","1"
"2024-04-30 18:47:55","4939.484375","2"
"2024-04-30 18:47:56","14232.5","1"
"2024-04-30 18:47:59","5094.03125","2"
"2024-04-30 18:48:00","13872.40625","1"
"2024-04-30 18:48:03","5107.5390625","2"
"2024-04-30 18:48:03","14304.640625","1"
"2024-04-30 18:48:06","4578.703125","2"
"2024-04-30 18:48:07","14326.3125","1"
"2024-04-30 18:48:09","5263.484375","2"
"2024-04-30 18:48:10","14364.21875","1"
"2024-04-30 18:48:12","5061.9453125","2"
"2024-04-30 18:48:13","14823.1796875","1"
"2024-04-30 18:48:16","5239.34375","2"
"2024-04-30 18:48:16","14724.875","1"
"2024-04-30 18:48:19","5393.640625","2"
"2024-04-30 18:48:19","14279.59375","1"
"2024-04-30 18:48:22","3900.375","2"
"2024-04-30 18:48:23","13726.7109375","1"
"2024-04-30 18:48:25","5393.640625","2"
"2024-04-30 18:48:26","15437.5625","1"
"2024-04-30 18:48:28","5441.578125","2"
"2024-04-30 18:48:29","15685.125","1"
"2024-04-30 18:48:32","5394.40625","2"
"2024-04-30 18:48:32","15354.3125","1"
"2024-04-30 18:48:35","5549.4375","2"
"2024-04-30 18:48:35","15841.625","1"
"2024-04-30 18:48:38","5321.8515625","2"
"2024-04-30 18:48:39","15901.4765625","1"
"2024-04-30 18:48:42","6712.4609375","2"
"2024-04-30 18:48:42","16350.625","1"
"2024-04-30 18:48:45","5681.265625","2"
"2024-04-30 18:48:45","16140.984375","1"
"2024-04-30 18:48:48","5937.5859375","2"
"2024-04-30 18:48:49","14553.390625","1"
"2024-04-30 18:48:51","5813.09375","2"
"2024-04-30 18:48:52","11027.46875","1"
"2024-04-30 18:48:55","5069.390625","2"
"2024-04-30 18:48:55","14215.1875","1"
"2024-04-30 18:48:58","5922.5","2"
"2024-04-30 18:48:58","14306.3125","1"
"2024-04-30 18:49:01","5944.921875","2"
"2024-04-30 18:49:02","14326.765625","1"
"2024-04-30 18:49:04","6129.7109375","2"
"2024-04-30 18:49:05","14305","1"
"2024-04-30 18:49:08","3825.046875","2"
"2024-04-30 18:49:08","15042.25","1"
"2024-04-30 18:49:11","6116.5859375","2"
"2024-04-30 18:49:11","15057.296875","1"
"2024-04-30 18:49:14","6136.671875","2"
"2024-04-30 18:49:14","15047.515625","1"
"2024-04-30 18:49:17","6138.9921875","2"
"2024-04-30 18:49:18","15086.265625","1"
"2024-04-30 18:49:20","6472.234375","2"
"2024-04-30 18:49:21","13856.921875","1"
"2024-04-30 18:49:23","7166.65625","2"
"2024-04-30 18:49:24","16897.609375","1"
"2024-04-30 18:49:26","6735.21875","2"
"2024-04-30 18:49:27","15860.21875","1"
"2024-04-30 18:49:30","6605.5625","2"
"2024-04-30 18:49:30","15895.28125","1"
"2024-04-30 18:49:33","6833.265625","2"
"2024-04-30 18:49:33","16350.46875","1"
"2024-04-30 18:49:36","5789.8984375","2"
"2024-04-30 18:49:37","16052.875","1"
"2024-04-30 18:49:39","6497.59375","2"
"2024-04-30 18:49:40","16858.859375","1"
"2024-04-30 18:49:42","7013.03125","2"
"2024-04-30 18:49:43","16844.078125","1"
"2024-04-30 18:49:46","7215.265625","2"
"2024-04-30 18:49:46","17255.46875","1"
"2024-04-30 18:49:49","7172.7265625","2"
"2024-04-30 18:49:49","14408.734375","1"
"2024-04-30 18:51:52","8496.921875","2"
"2024-04-30 18:51:53","16982.09375","1"
"2024-04-30 18:51:55","8523.9765625","2"
"2024-04-30 18:51:56","21190.3125","1"
"2024-04-30 18:51:58","8869.109375","2"
"2024-04-30 18:51:59","21332.203125","1"
"2024-04-30 18:52:02","8874.484375","2"
"2024-04-30 18:52:02","21671.640625","1"
"2024-04-30 18:52:05","9144.75","2"
"2024-04-30 18:52:05","22304.578125","1"
"2024-04-30 18:52:08","4817.71875","2"
"2024-04-30 18:52:09","21791.578125","1"
"2024-04-30 18:52:11","5119.75","2"
"2024-04-30 18:52:12","21959.1875","1"
"2024-04-30 18:52:14","9206.109375","2"
"2024-04-30 18:52:15","22078.3359375","1"
"2024-04-30 18:52:17","9409.171875","2"
"2024-04-30 18:52:18","20704.53125","1"
"2024-04-30 18:52:21","9170.21875","2"
"2024-04-30 18:52:21","13640.9921875","1"
"2024-04-30 18:52:24","8736.609375","2"
"2024-04-30 18:52:24","22008.359375","1"
"2024-04-30 18:52:27","10547.828125","2"
"2024-04-30 18:52:28","22030.6875","1"
"2024-04-30 18:52:30","9422","2"
"2024-04-30 18:52:31","22614.40625","1"
"2024-04-30 18:52:33","9421.890625","2"
"2024-04-30 18:52:34","22669.375","1"
"2024-04-30 18:52:37","6497.0625","2"
"2024-04-30 18:52:37","23407.78125","1"
"2024-04-30 18:52:40","8941.109375","2"
"2024-04-30 18:52:41","23520.1328125","1"
"2024-04-30 18:52:43","9973.984375","2"
"2024-04-30 18:52:44","23517.546875","1"
"2024-04-30 18:52:47","9710","2"
"2024-04-30 18:52:47","23453.9375","1"
"2024-04-30 18:52:50","9983.65625","2"
"2024-04-30 18:52:50","11719.046875","1"
"2024-04-30 18:52:53","6212.65625","2"
"2024-04-30 18:52:53","17767.625","1"
"2024-04-30 18:52:56","9708.015625","2"
"2024-04-30 18:52:57","24082.21875","1"
"2024-04-30 18:52:59","10247.3125","2"
"2024-04-30 18:53:00","24081.859375","1"
"2024-04-30 18:53:02","10307.234375","2"
"2024-04-30 18:53:03","24731.265625","1"
"2024-04-30 18:53:06","10251.96875","2"
"2024-04-30 18:53:06","25011.5","1"
"2024-04-30 18:53:09","5873.203125","2"
"2024-04-30 18:53:09","25563.09375","1"
"2024-04-30 18:53:12","10138.78125","2"
"2024-04-30 18:53:12","25545.21875","1"
"2024-04-30 18:53:15","10786.609375","2"
"2024-04-30 18:53:16","25610.21875","1"
"2024-04-30 18:53:18","10489.828125","2"
"2024-04-30 18:53:19","18501.984375","1"
"2024-04-30 18:53:21","9568.0390625","2"
"2024-04-30 18:53:22","15080.140625","1"
"2024-04-30 18:53:24","6807.125","2"
"2024-04-30 18:53:25","25632.578125","1"
"2024-04-30 18:53:28","10786.609375","2"
"2024-04-30 18:53:28","25452.84375","1"
"2024-04-30 18:53:31","10560.40625","2"
"2024-04-30 18:53:31","25271.8359375","1"
"2024-04-30 18:53:34","12105.71875","2"
"2024-04-30 18:53:34","26467.96875","1"
"2024-04-30 18:53:37","5395.2890625","2"
"2024-04-30 18:53:38","26520.953125","1"
"2024-04-30 18:53:40","10080.3828125","2"
"2024-04-30 18:53:41","26183.2265625","1"
"2024-04-30 18:53:43","10786.609375","2"
"2024-04-30 18:53:44","26216.078125","1"
"2024-04-30 18:53:46","11361.859375","2"
"2024-04-30 18:53:47","26516.953125","1"
"2024-04-30 18:53:49","11331.359375","2"
"2024-04-30 18:53:50","9538.78125","1"
"2024-04-30 18:49:52","6474.6484375","2"
"2024-04-30 18:49:52","11616.3203125","1"
"2024-04-30 18:49:55","7083.4375","2"
"2024-04-30 18:49:56","17624.734375","1"
"2024-04-30 18:49:58","7294.375","2"
"2024-04-30 18:49:59","17531.65625","1"
"2024-04-30 18:50:02","7275.1875","2"
"2024-04-30 18:50:02","17358.625","1"
"2024-04-30 18:50:05","7395.03125","2"
"2024-04-30 18:50:05","17886.828125","1"
"2024-04-30 18:50:08","4374.296875","2"
"2024-04-30 18:50:08","17930.9609375","1"
"2024-04-30 18:50:11","5453.5625","2"
"2024-04-30 18:50:11","17909.6875","1"
"2024-04-30 18:50:14","7427.7734375","2"
"2024-04-30 18:50:15","17723.1640625","1"
"2024-04-30 18:50:17","7550.828125","2"
"2024-04-30 18:50:18","17834.859375","1"
"2024-04-30 18:50:20","7348.59375","2"
"2024-04-30 18:50:21","12010.484375","1"
"2024-04-30 18:50:24","6735.21875","2"
"2024-04-30 18:50:24","18708.9765625","1"
"2024-04-30 18:50:27","7560.296875","2"
"2024-04-30 18:50:27","17889.734375","1"
"2024-04-30 18:50:30","7660.1875","2"
"2024-04-30 18:50:30","18379.546875","1"
"2024-04-30 18:50:33","7682.65625","2"
"2024-04-30 18:50:34","18493.234375","1"
"2024-04-30 18:50:36","5237.84375","2"
"2024-04-30 18:50:37","18951.5625","1"
"2024-04-30 18:50:39","6879.03125","2"
"2024-04-30 18:50:40","18878.1953125","1"
"2024-04-30 18:50:43","7914.6875","2"
"2024-04-30 18:50:43","18861.515625","1"
"2024-04-30 18:50:46","7851.9375","2"
"2024-04-30 18:50:46","18860.84375","1"
"2024-04-30 18:50:49","8092.5390625","2"
"2024-04-30 18:50:50","17365.34375","1"
"2024-04-30 18:50:52","1183.6953125","2"
"2024-04-30 18:50:53","18189.34375","1"
"2024-04-30 18:50:55","6855.0625","2"
"2024-04-30 18:50:56","19420.1796875","1"
"2024-04-30 18:50:58","8090.125","2"
"2024-04-30 18:50:59","19666.96875","1"
"2024-04-30 18:51:02","8545.53125","2"
"2024-04-30 18:51:02","20173.75","1"
"2024-04-30 18:51:05","8078.140625","2"
"2024-04-30 18:51:05","19906.515625","1"
"2024-04-30 18:51:08","5999.0703125","2"
"2024-04-30 18:51:08","20999.203125","1"
"2024-04-30 18:51:11","7885.71875","2"
"2024-04-30 18:51:11","20774.234375","1"
"2024-04-30 18:51:14","8631","2"
"2024-04-30 18:51:15","20764.453125","1"
"2024-04-30 18:51:17","8857.125","2"
"2024-04-30 18:51:18","16854.890625","1"
"2024-04-30 18:51:20","8665.375","2"
"2024-04-30 18:51:21","12631.328125","1"
"2024-04-30 18:51:24","8632.59375","2"
"2024-04-30 18:51:24","22118.1640625","1"
"2024-04-30 18:51:27","8689.34375","2"
"2024-04-30 18:51:27","20800.7734375","1"
"2024-04-30 18:51:30","8631.7890625","2"
"2024-04-30 18:51:30","20951.953125","1"
"2024-04-30 18:51:33","8833.15625","2"
"2024-04-30 18:51:34","21459.609375","1"
"2024-04-30 18:51:36","7335.109375","2"
"2024-04-30 18:51:37","21116.609375","1"
"2024-04-30 18:51:40","5302.421875","2"
"2024-04-30 18:51:40","21451.9375","1"
"2024-04-30 18:51:43","8917.53125","2"
"2024-04-30 18:51:43","21383.40625","1"
"2024-04-30 18:51:46","8893.078125","2"
"2024-04-30 18:51:46","20928.09375","1"
"2024-04-30 18:51:49","8917.046875","2"
"2024-04-30 18:51:50","14211.375","1"
"2024-04-30 18:53:53","7741.90625","2"
"2024-04-30 18:53:53","20574.578125","1"
"2024-04-30 18:53:56","3871.625","2"
"2024-04-30 18:53:57","27130.640625","1"
"2024-04-30 18:53:59","11313.921875","2"
"2024-04-30 18:54:00","26837.59375","1"
"2024-04-30 18:54:02","11326.765625","2"
"2024-04-30 18:54:03","26853.5","1"
"2024-04-30 18:54:05","11569.46875","2"
"2024-04-30 18:54:06","28135.953125","1"
"2024-04-30 18:54:09","5357.015625","2"
"2024-04-30 18:54:10","27890.25","1"
"2024-04-30 18:54:12","13302.65625","2"
"2024-04-30 18:54:13","27817.0390625","1"
"2024-04-30 18:54:15","11673.453125","2"
"2024-04-30 18:54:16","27865.5390625","1"
"2024-04-30 18:54:18","12044.96875","2"
"2024-04-30 18:54:19","14526.71875","1"
"2024-04-30 18:54:21","6002.578125","2"
"2024-04-30 18:54:22","17246.8125","1"
"2024-04-30 18:54:25","0","2"
"2024-04-30 18:54:25","28420.640625","1"
"2024-04-30 18:54:28","0","2"
"2024-04-30 18:54:28","28658.3671875","1"
"2024-04-30 18:54:31","0.484375","2"
"2024-04-30 18:54:31","14080.578125","1"
"2024-04-30 18:54:34","0.859375","2"
"2024-04-30 18:54:35","13954.125","1"
"2024-04-30 18:47:45","4854.34375","2"
"2024-04-30 18:47:46","13798.046875","1"
"2024-04-30 18:47:49","4854.828125","2"
"2024-04-30 18:47:49","13581.0625","1"
"2024-04-30 18:54:38","2.3125","2"
"2024-04-30 18:54:38","8721.03125","1"
"2024-04-30 18:54:41","0","2"
"2024-04-30 18:54:41","8813","1"
"2024-04-30 18:54:44","0","2"
"2024-04-30 18:54:44","4615.046875","1"
"2024-04-30 18:54:47","0","2"
"2024-04-30 18:54:48","4712.265625","1"
"2024-04-30 18:54:50","0","2"
"2024-04-30 18:54:51","4933.796875","1"
"2024-04-30 18:54:53","0.96875","2"
"2024-04-30 18:54:54","5321.71875","1"
"2024-04-30 18:54:56","0.671875","2"
"2024-04-30 18:54:57","4792.28125","1"
"2024-04-30 18:55:00","4.6640625","2"
"2024-04-30 18:55:00","4830.1640625","1"
"2024-04-30 18:55:03","0","2"
"2024-04-30 18:55:03","4864.6875","1"
"2024-04-30 18:55:06","0","2"
"2024-04-30 18:55:07","4610.5","1"
"2024-04-30 18:55:09","0","2"
"2024-04-30 18:55:10","4703.734375","1"
"2024-04-30 18:55:13","0","2"
"2024-04-30 18:55:13","4595","1"
"2024-04-30 18:55:16","5.234375","2"
"2024-04-30 18:55:16","4763.03125","1"
"2024-04-30 18:55:19","0.859375","2"
"2024-04-30 18:55:19","4760.1484375","1"
"2024-04-30 18:55:23","0","2"
"2024-04-30 18:55:23","4243.828125","1"
